"Gene_stable_ID","Gene_name","Gene_description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000166780","BMERB1","bMERB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19213]",4655.61579812015,0.239206436134263,0.206878654470616,1.15626446211365,0.247572999780085,0.487045592806689
"ENSG00000164815","ORC5","origin recognition complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:8491]",2156.1055059022,0.266128463950087,0.23021498369088,1.15599975155148,0.24768125861019,0.487206532544411
"ENSG00000277734","TRAC","T cell receptor alpha constant [Source:HGNC Symbol;Acc:HGNC:12029]",19.3696564785873,-1.53231073675444,1.32559012718104,-1.15594609927656,0.247703204849973,0.487210856003642
"ENSG00000125304","TM9SF2","transmembrane 9 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11865]",14203.6091592036,0.261006109565996,0.225943464969449,1.1551832649875,0.248015386307217,0.487693037738403
"ENSG00000227159","DDX11L16","DEAD/H-box helicase 11 like 16 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:37115]",26.0401817022986,-1.2032332330463,1.04161590656258,-1.15516019433408,0.24802483200314,0.487693037738403
"ENSG00000188295","ZNF669","zinc finger protein 669 [Source:HGNC Symbol;Acc:HGNC:25736]",230.272521777432,0.477058866634597,0.412982962972898,1.15515386688216,0.248027422662387,0.487693037738403
"ENSG00000058729","RIOK2","RIO kinase 2 [Source:HGNC Symbol;Acc:HGNC:18999]",3331.27782129925,0.312401217717757,0.270453172032942,1.15510280530082,0.248048329584225,0.48769527726908
"ENSG00000167264","DUS2","dihydrouridine synthase 2 [Source:HGNC Symbol;Acc:HGNC:26014]",891.692998270541,-0.316702054019118,0.274212932800363,-1.15494937012941,0.248111160306231,0.487721263509233
"ENSG00000177685","CRACR2B","calcium release activated channel regulator 2B [Source:HGNC Symbol;Acc:HGNC:28703]",136.190951740852,0.597301907387832,0.517379880700365,1.15447455471071,0.248305664734202,0.488045654450088
"ENSG00000117118","SDHB","succinate dehydrogenase complex iron sulfur subunit B [Source:HGNC Symbol;Acc:HGNC:10681]",7401.57872844753,0.231319341610676,0.20038474231158,1.15437602155855,0.248346041432196,0.488047387542725
"ENSG00000237263","MAPK6P3","mitogen-activated protein kinase 6 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:18977]",70.474041561876,-0.771054586159447,0.667940675365117,-1.15437585192422,0.248346110948537,0.488047387542725
"ENSG00000226478","UPF3AP1","UPF3A pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30568]",221.662234086146,-0.497678670065693,0.431286868259433,-1.15393884370791,0.248525242606495,0.488321619970121
"ENSG00000249437","NAIP","NLR family apoptosis inhibitory protein [Source:HGNC Symbol;Acc:HGNC:7634]",1413.84445301919,-0.290248729288549,0.251545521503956,-1.15386164521313,0.248556896011298,0.488344921676732
"ENSG00000266074","BAHCC1","BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279]",704.415952842011,-0.354986617348072,0.30780017197983,-1.15330220598881,0.248786365005532,0.488756841141223
"ENSG00000175895","PLEKHF2","pleckstrin homology and FYVE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20757]",456.761176578239,-0.379856553572206,0.329407260314587,-1.15315173445005,0.248848110214214,0.488839217063052
"ENSG00000175274","TP53I11","tumor protein p53 inducible protein 11 [Source:HGNC Symbol;Acc:HGNC:16842]",6835.53975953433,0.242572739000976,0.210433077687971,1.15273103290663,0.249020799750089,0.489100561311555
"ENSG00000077454","LRCH4","leucine rich repeats and calponin homology domain containing 4 [Source:HGNC Symbol;Acc:HGNC:6691]",397.367978886308,-0.40604999407093,0.352298887386842,-1.15257245653764,0.249085913902851,0.489189506599048
"ENSG00000151332","MBIP","MAP3K12 binding inhibitory protein 1 [Source:HGNC Symbol;Acc:HGNC:20427]",2990.78123813302,-0.262617377701472,0.227865598663752,-1.15250998501534,0.24911156903985,0.489200948800617
"ENSG00000106733","NMRK1","nicotinamide riboside kinase 1 [Source:HGNC Symbol;Acc:HGNC:26057]",2050.9206598005,-0.280979017300074,0.243829521029217,-1.15235848437895,0.249173793373565,0.489284197414774
"ENSG00000187952","HS6ST1P1","heparan sulfate 6-O-sulfotransferase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31835]",89.2826679552298,-0.69050805714218,0.599291076099079,-1.15220814172114,0.249235552842398,0.489366520029829
"ENSG00000139921","TMX1","thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]",5506.14142901431,0.278126078163654,0.241397495922414,1.1521498062807,0.249259519419998,0.489374630241189
"ENSG00000198064","NPIPB13","nuclear pore complex interacting protein family, member B13 [Source:HGNC Symbol;Acc:HGNC:41989]",3261.74911665462,-0.26091867526703,0.226480470701072,-1.15205816404105,0.24929717304187,0.489409608985118
"ENSG00000095139","ARCN1","archain 1 [Source:HGNC Symbol;Acc:HGNC:649]",101037.666486886,-0.238740271700131,0.207272639566253,-1.15181758769381,0.24939603907218,0.489564742198421
"ENSG00000107821","KAZALD1","Kazal type serine peptidase inhibitor domain 1 [Source:HGNC Symbol;Acc:HGNC:25460]",2163.90587636986,-0.304723467489947,0.264592186860116,-1.15167220584275,0.249455797738936,0.489643089029937
"ENSG00000225151","GOLGA2P7","GOLGA2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49516]",2989.29113716358,-0.312969571271222,0.271820714727234,-1.15138234253147,0.249574974834914,0.48983804328975
