"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0015698","GO:0015698","inorganic anion transport",140,0.563751436889378,1.55086745539928,0.00307720818319507,0.0250007717052355,0.0186718219359374,4118,"tags=27%, list=11%, signal=24%","ENSG00000042832/ENSG00000083454/ENSG00000085563/ENSG00000137975/ENSG00000106688/ENSG00000109738/ENSG00000065600/ENSG00000081087/ENSG00000112053/ENSG00000147606/ENSG00000127325/ENSG00000160190/ENSG00000144290/ENSG00000088836/ENSG00000181045/ENSG00000047617/ENSG00000134343/ENSG00000121940/ENSG00000121671/ENSG00000118972/ENSG00000144136/ENSG00000186297/ENSG00000106483/ENSG00000091137/ENSG00000154122/ENSG00000109572/ENSG00000151834/ENSG00000221955/ENSG00000113504/ENSG00000155850/ENSG00000174032/ENSG00000138669/ENSG00000074803/ENSG00000162383/ENSG00000160746/ENSG00000100342/ENSG00000124067/ENSG00000103249"
"GO:0000381","GO:0000381","regulation of alternative mRNA splicing, via spliceosome",64,-0.619757581917119,-1.64996436500641,0.00308612469426644,0.0250396935421163,0.018700890702943,4554,"tags=30%, list=13%, signal=26%","ENSG00000076053/ENSG00000124193/ENSG00000119707/ENSG00000100320/ENSG00000048740/ENSG00000239306/ENSG00000188529/ENSG00000259956/ENSG00000135486/ENSG00000102081/ENSG00000121774/ENSG00000115875/ENSG00000136450/ENSG00000112081/ENSG00000054118/ENSG00000157540/ENSG00000153187/ENSG00000136527/ENSG00000147274"
"GO:0019058","GO:0019058","viral life cycle",276,0.493950010579182,1.45745002720227,0.00314926339899991,0.0255178632423638,0.0190580116591858,3646,"tags=22%, list=10%, signal=20%","ENSG00000163347/ENSG00000135114/ENSG00000166311/ENSG00000108691/ENSG00000187608/ENSG00000100298/ENSG00000134321/ENSG00000143217/ENSG00000111335/ENSG00000157601/ENSG00000124107/ENSG00000089127/ENSG00000185345/ENSG00000164733/ENSG00000132517/ENSG00000271503/ENSG00000090339/ENSG00000178562/ENSG00000154639/ENSG00000184697/ENSG00000073008/ENSG00000082781/ENSG00000169429/ENSG00000158769/ENSG00000164695/ENSG00000145901/ENSG00000130303/ENSG00000172270/ENSG00000138760/ENSG00000110651/ENSG00000185885/ENSG00000186815/ENSG00000124201/ENSG00000185745/ENSG00000154451/ENSG00000142687/ENSG00000130813/ENSG00000164171/ENSG00000130202/ENSG00000115221/ENSG00000115267/ENSG00000116833/ENSG00000111331/ENSG00000185896/ENSG00000219200/ENSG00000073060/ENSG00000086065/ENSG00000260314/ENSG00000068001/ENSG00000150093/ENSG00000128394/ENSG00000113249/ENSG00000108700/ENSG00000153558/ENSG00000114902/ENSG00000185624/ENSG00000138135/ENSG00000197919/ENSG00000172061/ENSG00000140564/ENSG00000197635/ENSG00000141458"
"GO:0003081","GO:0003081","regulation of systemic arterial blood pressure by renin-angiotensin",30,0.770096608144825,1.70110280912142,0.00317537377543756,0.0256678208804554,0.0191700074947301,1965,"tags=20%, list=5%, signal=19%","ENSG00000182220/ENSG00000163751/ENSG00000198829/ENSG00000265107/ENSG00000166507/ENSG00000167332"
"GO:0031113","GO:0031113","regulation of microtubule polymerization",66,-0.59984039024749,-1.60369678441295,0.00317622894730961,0.0256678208804554,0.0191700074947301,1934,"tags=24%, list=5%, signal=23%","ENSG00000137497/ENSG00000152240/ENSG00000175216/ENSG00000149273/ENSG00000204389/ENSG00000117632/ENSG00000136861/ENSG00000249115/ENSG00000182511/ENSG00000092036/ENSG00000111276/ENSG00000182533/ENSG00000157540/ENSG00000134222/ENSG00000131351/ENSG00000154839"
"GO:0046467","GO:0046467","membrane lipid biosynthetic process",149,0.547549249254501,1.5139293165258,0.00318145450229057,0.0256758608702147,0.0191760121596629,5406,"tags=31%, list=15%, signal=26%","ENSG00000177076/ENSG00000166311/ENSG00000060642/ENSG00000148488/ENSG00000104763/ENSG00000196542/ENSG00000118402/ENSG00000119915/ENSG00000119227/ENSG00000118777/ENSG00000107331/ENSG00000154889/ENSG00000101638/ENSG00000174227/ENSG00000164023/ENSG00000172057/ENSG00000175283/ENSG00000143753/ENSG00000180316/ENSG00000151665/ENSG00000163590/ENSG00000156671/ENSG00000185808/ENSG00000125304/ENSG00000143418/ENSG00000087111/ENSG00000182372/ENSG00000121578/ENSG00000118276/ENSG00000108474/ENSG00000141338/ENSG00000179085/ENSG00000179148/ENSG00000139624/ENSG00000064225/ENSG00000177628/ENSG00000128699/ENSG00000142871/ENSG00000111728/ENSG00000164181/ENSG00000184304/ENSG00000110048/ENSG00000066322/ENSG00000158850/ENSG00000123353/ENSG00000167769"
"GO:0072659","GO:0072659","protein localization to plasma membrane",283,0.487106230832927,1.44431901392151,0.00318928934294987,0.0257049097242533,0.0191977072911752,6097,"tags=28%, list=17%, signal=24%","ENSG00000135218/ENSG00000116209/ENSG00000168890/ENSG00000254087/ENSG00000071553/ENSG00000158457/ENSG00000057294/ENSG00000027075/ENSG00000084710/ENSG00000168824/ENSG00000135926/ENSG00000095637/ENSG00000095970/ENSG00000156599/ENSG00000029534/ENSG00000158769/ENSG00000184307/ENSG00000135525/ENSG00000157916/ENSG00000172270/ENSG00000138760/ENSG00000110651/ENSG00000171867/ENSG00000157978/ENSG00000103769/ENSG00000123384/ENSG00000070018/ENSG00000058404/ENSG00000088992/ENSG00000151025/ENSG00000039068/ENSG00000143353/ENSG00000220205/ENSG00000017260/ENSG00000135324/ENSG00000148660/ENSG00000064270/ENSG00000150093/ENSG00000155256/ENSG00000138078/ENSG00000127603/ENSG00000125124/ENSG00000133216/ENSG00000166257/ENSG00000172061/ENSG00000116285/ENSG00000138669/ENSG00000145506/ENSG00000161203/ENSG00000129667/ENSG00000151150/ENSG00000161011/ENSG00000082074/ENSG00000155974/ENSG00000119729/ENSG00000081277/ENSG00000196632/ENSG00000100568/ENSG00000099904/ENSG00000144452/ENSG00000109083/ENSG00000179915/ENSG00000086598/ENSG00000123240/ENSG00000153786/ENSG00000117475/ENSG00000101856/ENSG00000069849/ENSG00000171552/ENSG00000140992/ENSG00000167874/ENSG00000187566/ENSG00000148396/ENSG00000164885/ENSG00000171132/ENSG00000157227/ENSG00000175115/ENSG00000058668/ENSG00000126391/ENSG00000133961"
"GO:0016073","GO:0016073","snRNA metabolic process",56,-0.631644752783954,-1.63727300519282,0.00322819693083113,0.0259839882933875,0.0194061370712814,2615,"tags=18%, list=7%, signal=17%","ENSG00000130713/ENSG00000149262/ENSG00000138614/ENSG00000164151/ENSG00000101574/ENSG00000123737/ENSG00000132773/ENSG00000143493/ENSG00000120699/ENSG00000033030"
"GO:0001953","GO:0001953","negative regulation of cell-matrix adhesion",39,0.72206718064082,1.66625867768167,0.0032460164857445,0.0260582990105601,0.0194616360172874,1753,"tags=21%, list=5%, signal=20%","ENSG00000177076/ENSG00000262406/ENSG00000170381/ENSG00000147889/ENSG00000101384/ENSG00000189058/ENSG00000145715/ENSG00000106366"
"GO:0050818","GO:0050818","regulation of coagulation",68,0.643294792000387,1.61490386353509,0.0032460164857445,0.0260582990105601,0.0194616360172874,5003,"tags=38%, list=14%, signal=33%","ENSG00000001561/ENSG00000135218/ENSG00000135919/ENSG00000122861/ENSG00000178726/ENSG00000173918/ENSG00000079385/ENSG00000078401/ENSG00000088926/ENSG00000154188/ENSG00000010278/ENSG00000106366/ENSG00000003436/ENSG00000117525/ENSG00000197632/ENSG00000133216/ENSG00000109072/ENSG00000104368/ENSG00000167815/ENSG00000182718/ENSG00000111863/ENSG00000115718/ENSG00000100311/ENSG00000163737/ENSG00000164344/ENSG00000185245"
"GO:1903509","GO:1903509","liposaccharide metabolic process",102,0.596815340213863,1.58476144574268,0.00329140035888571,0.0263630022655352,0.0196892035894918,4386,"tags=29%, list=12%, signal=26%","ENSG00000166311/ENSG00000179163/ENSG00000060642/ENSG00000049860/ENSG00000102393/ENSG00000148488/ENSG00000138760/ENSG00000196743/ENSG00000119227/ENSG00000107331/ENSG00000154889/ENSG00000101638/ENSG00000174227/ENSG00000054983/ENSG00000175283/ENSG00000151665/ENSG00000144455/ENSG00000185808/ENSG00000125304/ENSG00000087111/ENSG00000121578/ENSG00000118276/ENSG00000108474/ENSG00000179085/ENSG00000108784/ENSG00000204386/ENSG00000064225/ENSG00000177628/ENSG00000111728/ENSG00000170266"
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol",117,0.577618015351854,1.55221354319567,0.00329266035875361,0.0263630022655352,0.0196892035894918,5988,"tags=35%, list=17%, signal=29%","ENSG00000169248/ENSG00000072954/ENSG00000169245/ENSG00000198947/ENSG00000123104/ENSG00000254087/ENSG00000114805/ENSG00000150995/ENSG00000138685/ENSG00000090674/ENSG00000140939/ENSG00000198363/ENSG00000151320/ENSG00000081237/ENSG00000100739/ENSG00000072062/ENSG00000101188/ENSG00000126353/ENSG00000148834/ENSG00000171316/ENSG00000144935/ENSG00000143933/ENSG00000137841/ENSG00000095209/ENSG00000197386/ENSG00000092051/ENSG00000173578/ENSG00000184304/ENSG00000154096/ENSG00000185245/ENSG00000259207/ENSG00000130528/ENSG00000140992/ENSG00000142185/ENSG00000149295/ENSG00000171132/ENSG00000139780/ENSG00000088832/ENSG00000162430/ENSG00000154118/ENSG00000137077"
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade",291,0.488857255875881,1.45166142374852,0.00329799667852499,0.0263709378682057,0.0196951302929458,2758,"tags=19%, list=8%, signal=18%","ENSG00000164619/ENSG00000144476/ENSG00000139318/ENSG00000162772/ENSG00000111846/ENSG00000153233/ENSG00000133878/ENSG00000135218/ENSG00000125845/ENSG00000122641/ENSG00000064687/ENSG00000254087/ENSG00000138798/ENSG00000271503/ENSG00000090339/ENSG00000133048/ENSG00000138685/ENSG00000196937/ENSG00000095970/ENSG00000163491/ENSG00000079385/ENSG00000120875/ENSG00000160691/ENSG00000138623/ENSG00000178568/ENSG00000145901/ENSG00000163823/ENSG00000092421/ENSG00000118523/ENSG00000078401/ENSG00000087250/ENSG00000154188/ENSG00000124508/ENSG00000118972/ENSG00000174928/ENSG00000188766/ENSG00000174343/ENSG00000081237/ENSG00000047936/ENSG00000136158/ENSG00000126353/ENSG00000122585/ENSG00000126458/ENSG00000198053/ENSG00000104312/ENSG00000149089/ENSG00000134242/ENSG00000003402/ENSG00000128342/ENSG00000026508/ENSG00000196660/ENSG00000108861/ENSG00000168939/ENSG00000149599/ENSG00000138166"
"GO:1903490","GO:1903490","positive regulation of mitotic cytokinesis",13,-0.840408761499199,-1.70889512150526,0.00334108527496609,0.0266452648275548,0.0199000113341227,2368,"tags=54%, list=7%, signal=50%","ENSG00000114346/ENSG00000149503/ENSG00000213024/ENSG00000138182/ENSG00000178999/ENSG00000089685/ENSG00000134690"
"GO:0050848","GO:0050848","regulation of calcium-mediated signaling",84,0.62628588198082,1.61957807461338,0.00333732306949386,0.0266452648275548,0.0199000113341227,4189,"tags=29%, list=12%, signal=25%","ENSG00000083454/ENSG00000172399/ENSG00000159200/ENSG00000150995/ENSG00000174600/ENSG00000095970/ENSG00000168959/ENSG00000171867/ENSG00000078401/ENSG00000090020/ENSG00000103942/ENSG00000005882/ENSG00000151320/ENSG00000081237/ENSG00000072062/ENSG00000115956/ENSG00000143933/ENSG00000166292/ENSG00000188906/ENSG00000149177/ENSG00000140090/ENSG00000197386/ENSG00000017427/ENSG00000012124"
"GO:0007606","GO:0007606","sensory perception of chemical stimulus",168,0.527374430602098,1.47567859732675,0.00337913663980283,0.0269133599303981,0.020100238114368,4751,"tags=23%, list=13%, signal=20%","ENSG00000183251/ENSG00000167355/ENSG00000184698/ENSG00000196341/ENSG00000135218/ENSG00000101441/ENSG00000172362/ENSG00000136514/ENSG00000171496/ENSG00000170373/ENSG00000184321/ENSG00000170369/ENSG00000166710/ENSG00000279012/ENSG00000167332/ENSG00000132563/ENSG00000121314/ENSG00000165202/ENSG00000178201/ENSG00000162896/ENSG00000197233/ENSG00000171133/ENSG00000111319/ENSG00000214415/ENSG00000198283/ENSG00000137841/ENSG00000220721/ENSG00000170340/ENSG00000277481/ENSG00000142319/ENSG00000140090/ENSG00000172365/ENSG00000180658/ENSG00000144357/ENSG00000104321/ENSG00000237988/ENSG00000280094/ENSG00000255837"
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production",26,0.77074670486851,1.6646829471103,0.00340376506171489,0.0270739844817139,0.0202202005321712,4160,"tags=27%, list=12%, signal=24%","ENSG00000134321/ENSG00000136244/ENSG00000110651/ENSG00000166710/ENSG00000162711/ENSG00000206503/ENSG00000150782"
"GO:0031348","GO:0031348","negative regulation of defense response",264,0.494161050708072,1.44847113105705,0.00342449518126293,0.027203221538069,0.0203167212049024,5238,"tags=24%, list=15%, signal=21%","ENSG00000030582/ENSG00000204592/ENSG00000187608/ENSG00000137033/ENSG00000143217/ENSG00000089127/ENSG00000262406/ENSG00000173432/ENSG00000254087/ENSG00000163606/ENSG00000091972/ENSG00000134539/ENSG00000204520/ENSG00000073008/ENSG00000095970/ENSG00000079385/ENSG00000090674/ENSG00000234745/ENSG00000131507/ENSG00000135318/ENSG00000138821/ENSG00000121853/ENSG00000130202/ENSG00000069667/ENSG00000081237/ENSG00000110042/ENSG00000168918/ENSG00000046604/ENSG00000162711/ENSG00000122585/ENSG00000116833/ENSG00000111331/ENSG00000160703/ENSG00000198053/ENSG00000012504/ENSG00000134545/ENSG00000083799/ENSG00000206503/ENSG00000163485/ENSG00000137869/ENSG00000076685/ENSG00000140564/ENSG00000177885/ENSG00000101347/ENSG00000129667/ENSG00000137331/ENSG00000012232/ENSG00000177628/ENSG00000204632/ENSG00000017427/ENSG00000204160/ENSG00000137831/ENSG00000108771/ENSG00000115718/ENSG00000175899/ENSG00000127951/ENSG00000184979/ENSG00000136250/ENSG00000256660/ENSG00000135077/ENSG00000090432/ENSG00000000938/ENSG00000143507"
"GO:0042538","GO:0042538","hyperosmotic salinity response",10,0.889907029709059,1.61078473205594,0.00345530707074115,0.0274121027612131,0.0204727241095444,804,"tags=20%, list=2%, signal=20%","ENSG00000085563/ENSG00000085662"
"GO:0016126","GO:0016126","sterol biosynthetic process",74,-0.594601251926667,-1.59414260374321,0.00346662366072135,0.0274659778027648,0.0205129606748195,2622,"tags=30%, list=7%, signal=28%","ENSG00000172893/ENSG00000133935/ENSG00000160211/ENSG00000167508/ENSG00000110921/ENSG00000067064/ENSG00000198911/ENSG00000160752/ENSG00000079459/ENSG00000116133/ENSG00000160285/ENSG00000166394/ENSG00000112531/ENSG00000104549/ENSG00000052802/ENSG00000132196/ENSG00000113161/ENSG00000108424/ENSG00000147155/ENSG00000186480/ENSG00000143815/ENSG00000112972"
"GO:2000008","GO:2000008","regulation of protein localization to cell surface",40,0.723911556692449,1.67557174581045,0.00350502774635284,0.0277340461442183,0.0207131674683255,4369,"tags=35%, list=12%, signal=31%","ENSG00000148219/ENSG00000064687/ENSG00000138798/ENSG00000069424/ENSG00000176697/ENSG00000178568/ENSG00000107331/ENSG00000135631/ENSG00000010704/ENSG00000166963/ENSG00000133216/ENSG00000213625/ENSG00000136827/ENSG00000144452"
"GO:0051180","GO:0051180","vitamin transport",51,0.684924547503994,1.65271993843352,0.00351090866539035,0.0277444071487683,0.0207209055827451,3205,"tags=37%, list=9%, signal=34%","ENSG00000197496/ENSG00000132517/ENSG00000110203/ENSG00000133460/ENSG00000118777/ENSG00000160326/ENSG00000175003/ENSG00000114770/ENSG00000138463/ENSG00000144671/ENSG00000183780/ENSG00000076351/ENSG00000137561/ENSG00000109667/ENSG00000107611/ENSG00000073060/ENSG00000142583/ENSG00000136856/ENSG00000142494"
"GO:1903428","GO:1903428","positive regulation of reactive oxygen species biosynthetic process",16,0.85181131348607,1.66983537036345,0.00351602870698184,0.0277487363103678,0.0207241388163217,2620,"tags=31%, list=7%, signal=29%","ENSG00000143199/ENSG00000026103/ENSG00000135218/ENSG00000181790/ENSG00000109572"
"GO:0006473","GO:0006473","protein acetylation",36,-0.700254271557927,-1.68100956966639,0.00352991497619257,0.0278221480396269,0.0207789663533632,1789,"tags=28%, list=5%, signal=26%","ENSG00000163884/ENSG00000164134/ENSG00000135372/ENSG00000083168/ENSG00000172977/ENSG00000166004/ENSG00000096717/ENSG00000172766/ENSG00000136982/ENSG00000171320"
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis",50,0.690470114001988,1.65543305860089,0.00353463102123758,0.02782318504266,0.0207797408388955,2327,"tags=28%, list=6%, signal=26%","ENSG00000120337/ENSG00000108691/ENSG00000271503/ENSG00000174600/ENSG00000169429/ENSG00000129988/ENSG00000078401/ENSG00000183049/ENSG00000112378/ENSG00000184371/ENSG00000166086/ENSG00000126353/ENSG00000174574/ENSG00000134830"
"GO:0090279","GO:0090279","regulation of calcium ion import",39,0.720808158111422,1.66335332860716,0.00355515197362112,0.0279484680413298,0.0208733084243422,4556,"tags=38%, list=13%, signal=34%","ENSG00000083454/ENSG00000108691/ENSG00000203805/ENSG00000138798/ENSG00000164266/ENSG00000187688/ENSG00000171867/ENSG00000170385/ENSG00000147571/ENSG00000064270/ENSG00000170290/ENSG00000104783/ENSG00000159167/ENSG00000196632/ENSG00000100311"
"GO:0015833","GO:0015833","peptide transport",251,0.500859430875749,1.46303039141171,0.00356502868367175,0.0279898565086725,0.0209042193938729,5993,"tags=31%, list=17%, signal=26%","ENSG00000168394/ENSG00000064115/ENSG00000123612/ENSG00000185345/ENSG00000184160/ENSG00000119714/ENSG00000172375/ENSG00000118855/ENSG00000271503/ENSG00000147642/ENSG00000150995/ENSG00000149577/ENSG00000143158/ENSG00000136244/ENSG00000188991/ENSG00000272636/ENSG00000163083/ENSG00000158296/ENSG00000165029/ENSG00000198843/ENSG00000078401/ENSG00000155093/ENSG00000114770/ENSG00000089163/ENSG00000204267/ENSG00000128266/ENSG00000121853/ENSG00000112293/ENSG00000072062/ENSG00000105649/ENSG00000135631/ENSG00000012504/ENSG00000171316/ENSG00000147571/ENSG00000148660/ENSG00000128564/ENSG00000010704/ENSG00000103056/ENSG00000276045/ENSG00000127955/ENSG00000183044/ENSG00000163485/ENSG00000075073/ENSG00000145242/ENSG00000162009/ENSG00000173175/ENSG00000132639/ENSG00000169992/ENSG00000150594/ENSG00000139370/ENSG00000110446/ENSG00000164038/ENSG00000116266/ENSG00000164756/ENSG00000240583/ENSG00000186472/ENSG00000144452/ENSG00000270885/ENSG00000104321/ENSG00000174672/ENSG00000184304/ENSG00000110048/ENSG00000130529/ENSG00000151012/ENSG00000109472/ENSG00000168993/ENSG00000013306/ENSG00000138069/ENSG00000137673/ENSG00000138207/ENSG00000149295/ENSG00000171132/ENSG00000112394/ENSG00000165813/ENSG00000011347/ENSG00000126368/ENSG00000163581/ENSG00000164220"
"GO:0006858","GO:0006858","extracellular transport",52,0.675229060787466,1.63507127263599,0.00364129498497458,0.0285517044752077,0.0213238354485252,7120,"tags=46%, list=20%, signal=37%","ENSG00000143199/ENSG00000163491/ENSG00000172361/ENSG00000188596/ENSG00000141519/ENSG00000166171/ENSG00000112981/ENSG00000141013/ENSG00000167646/ENSG00000145491/ENSG00000123977/ENSG00000163075/ENSG00000129295/ENSG00000111834/ENSG00000205835/ENSG00000109944/ENSG00000157856/ENSG00000047578/ENSG00000165115/ENSG00000154099/ENSG00000154040/ENSG00000197748/ENSG00000198003/ENSG00000084090"
"GO:0043043","GO:0043043","peptide biosynthetic process",25,0.763711860896052,1.63885215970121,0.00365272046689374,0.0285976672097055,0.0213581627086734,5473,"tags=40%, list=15%, signal=34%","ENSG00000198947/ENSG00000106688/ENSG00000063854/ENSG00000100031/ENSG00000140564/ENSG00000110436/ENSG00000151012/ENSG00000137673/ENSG00000099139/ENSG00000197421"
"GO:0048505","GO:0048505","regulation of timing of cell differentiation",10,0.887317997055796,1.60609842873498,0.00365658094492198,0.0285976672097055,0.0213581627086734,1080,"tags=40%, list=3%, signal=39%","ENSG00000163132/ENSG00000135919/ENSG00000102678/ENSG00000101384"
"GO:1905037","GO:1905037","autophagosome organization",151,0.55107460443442,1.5254460221758,0.00366551536997352,0.0286306470789823,0.0213827937182225,5632,"tags=28%, list=16%, signal=24%","ENSG00000165943/ENSG00000117758/ENSG00000117984/ENSG00000166167/ENSG00000070540/ENSG00000265808/ENSG00000164938/ENSG00000116299/ENSG00000101844/ENSG00000090776/ENSG00000100330/ENSG00000157954/ENSG00000159363/ENSG00000034713/ENSG00000139112/ENSG00000167378/ENSG00000141699/ENSG00000155792/ENSG00000154153/ENSG00000140941/ENSG00000166908/ENSG00000133216/ENSG00000188906/ENSG00000116138/ENSG00000151929/ENSG00000062716/ENSG00000177628/ENSG00000158828/ENSG00000132254/ENSG00000109083/ENSG00000100284/ENSG00000078804/ENSG00000171100/ENSG00000176171/ENSG00000144118/ENSG00000140474/ENSG00000138069/ENSG00000165025/ENSG00000144567/ENSG00000126581/ENSG00000102882/ENSG00000176142"
